id,su,plot,site,longitude,latitude,geometry,species,inventory_date,soil_sampling_date,agb,bgb,total_biomass,cagb,cbgb,soil_carbon_stock,total_carbon_stock,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,VV,VH
SU31P1,31,P1,Sassandra,-6.039154473251158,4.96941468035204,"POLYGON ((-6.039075953301137 4.96952762183061, -6.039032046698228 4.9693523781719176, -6.039232993160215 4.969301738858253, -6.039276899828912 4.969476982533524, -6.039075953301137 4.96952762183061))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-12,,292.686,69.745,362.43,146.343,27.2,,173.543,0.0321750834331674,0.0316072039827073,0.0509990681246933,0.0343733898221941,0.0933956779665866,0.1999355941379474,0.226609490344585,0.2211210178242902,0.2506004189914567,0.2458025445877495,0.1252026280672368,0.0599456785467721,-8.43223292331552,-14.76725736660716
SU31P2,31,P2,Sassandra,-6.039373898021755,4.969359384401581,"POLYGON ((-6.03929537810582 4.96947232593278, -6.039251471431076 4.969297082255986, -6.0394524178967295 4.969246442855171, -6.039496324637254 4.969421686548537, -6.03929537810582 4.96947232593278))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-12,,92.723,24.098,116.821,46.361,9.398,,55.759,0.0316509296156327,0.0320263960715477,0.051548053909175,0.0340153974356435,0.0950769871574166,0.2022751274246048,0.2303309663247739,0.2243477126013003,0.2528944152412075,0.2459412852771795,0.1246109982281167,0.0587944156866892,-8.018499151447543,-14.256394432572067
SU31P3,31,P3,Sassandra,-6.039591445661412,4.969304561402938,"POLYGON ((-6.039512925779268 4.969417502986308, -6.039469019033307 4.969242259291574, -6.039669965502594 4.969191619804357, -6.039713872314336 4.969366863515661, -6.039512925779268 4.969417502986308))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-12,,254.79,101.585,356.374,127.395,39.618,,167.013,0.0310518230588836,0.0316407972752441,0.0523197624999856,0.034634181548722,0.0946800661312007,0.1968480091260792,0.2234832048036973,0.2169813380289927,0.2452663314782329,0.2469528386712175,0.1242026289620067,0.0599786271297699,-7.692427285238002,-14.342439664069458
SU31P4,31,P4,Sassandra,-6.039809460500937,4.96924962057494,"POLYGON ((-6.039730940652659 4.969362562210596, -6.039687033835332 4.969187318497883, -6.039887980308254 4.969136678924077, -6.039931887191361 4.969311922653357, -6.039730940652659 4.969362562210596))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-12,,64.252,18.028,82.28,32.125,7.032,,39.156,0.0309980453760343,0.0307630408276743,0.0531935431126476,0.0346136788537721,0.096221921599914,0.1970221785260341,0.2187402699215491,0.2188723880098144,0.2450100250080063,0.2471374655514323,0.1239344968746148,0.0598953281170803,-9.411590443038552,-14.631292849313628
SU31P5,31,P5,Sassandra,-6.04002747325844,4.969194680178675,"POLYGON ((-6.039948953444029 4.969307621866609, -6.039905046555336 4.969132378135926, -6.040105993031896 4.96908173847553, -6.0401498999863685 4.969256982222783, -6.039948953444029 4.969307621866609))",Palétuvier rouge (Rhizophora mangle),2025-04-12,,91.714,6.097,97.81,45.857,2.378,,48.235,0.0309002543317315,0.0328309000699017,0.0529503396954166,0.036556706354275,0.0913790303815301,0.1937023758862945,0.2198698661955791,0.2133723259832337,0.2398434683351646,0.2440081521337425,0.1257614582992065,0.0613476227500898,-8.619979522809855,-15.60563549555099
SU32P1,32,P1,Sassandra,-6.051087586709943,4.967169512073614,"POLYGON ((-6.050985290082715 4.967261337360473, -6.05098270991035 4.967080662639513, -6.051189883301874 4.96707768676215, -6.05119246353174 4.9672583615159285, -6.050985290082715 4.967261337360473))",Palétuvier rouge (Rhizophora mangle),2025-04-12,,273.125,9.807,282.933,136.561,3.825,,140.386,0.0329000018537044,0.0398814481433401,0.0520117449823846,0.0497861278088802,0.0874548912619022,0.1401890162204174,0.1560500460736294,0.1614044268334165,0.1754150682180485,0.2198999971151352,0.1396822942571437,0.0730108964823661,-8.424682049512885,-14.775144407871576
SU32P2,32,P2,Sassandra,-6.051318710692017,4.967166192143303,"POLYGON ((-6.051216414076401 4.967258017485468, -6.051213833839888 4.967077342727895, -6.051421007272337 4.967074366776532, -6.051423587566352 4.96725504156692, -6.051216414076401 4.967258017485468))",Palétuvier rouge (Rhizophora mangle),2025-04-12,,143.575,2.596,146.172,71.789,1.013,,72.801,0.0334534932473703,0.0383330499674027,0.0517379900589712,0.0478668654055114,0.0900358583276783,0.1602516140553979,0.1803511019789786,0.1685976143513871,0.2012532356955123,0.2179627823921038,0.1405528094905097,0.072641141642856,-9.11667170505504,-15.00234482168372
SU32P3,32,P3,Sassandra,-6.051543764516342,4.967162959327754,"POLYGON ((-6.051441467912035 4.9672547847237745, -6.051438887613057 4.967074109930551, -6.0516460610853535 4.9670711339071305, -6.051648641441832 4.967251808733166, -6.051441467912035 4.9672547847237745))",Palétuvier rouge (Rhizophora mangle),2025-04-12,,57.524,2.437,59.961,28.762,0.951,,29.713,0.033500000834465,0.0379726811835124,0.0512587690685088,0.0490215848283261,0.086403543057319,0.1489990775365049,0.1708918188967149,0.1540475559450723,0.1921451141143729,0.2178000062704086,0.1250637450567988,0.060244265909214,-8.140148626982235,-15.32307429811921
SU32P4,32,P4,Sassandra,-6.051762733898933,4.967159813838442,"POLYGON ((-6.051660437305631 4.967251639286857, -6.051657856945877 4.967070964458954, -6.0518650304569395 4.967067988365424, -6.051867610874193 4.967248663226139, -6.051660437305631 4.967251639286857))",Palétuvier rouge (Rhizophora mangle),2025-04-12,,99.125,2.155,101.279,49.564,0.84,,50.404,0.0341415187320377,0.0353060758315058,0.052284050871174,0.0396182279169308,0.0923111394299233,0.1809088665221813,0.2066882673195142,0.2115925739334605,0.229770636885478,0.2178000062704086,0.1227568762400482,0.0571666669399174,-6.6099188650924825,-14.002812116408563
SU32P5,32,P5,Sassandra,-6.051992586790057,4.967156511928733,"POLYGON ((-6.051890290208308 4.967248337432146, -6.05188770978476 4.967067662567838, -6.052094883336512 4.967064686400718, -6.052097463817561 4.967245361297835, -6.051890290208308 4.967248337432146))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-12,,259.758,46.786,306.545,129.88,18.246,,148.126,0.0348999984562397,0.0347483404551414,0.0515362552347335,0.0397384678841905,0.0916553206710105,0.1866794056968486,0.2095885082255018,0.1971560851310161,0.2353257870800951,0.2178000062704086,0.1264774458966357,0.060945106364311,-8.681674126020134,-15.833433254835109
SU33P1,33,P1,Sassandra,-6.052593525557639,4.96691713035754,"POLYGON ((-6.052493355133085 4.967011284065094, -6.052486644860565 4.966830715935214, -6.052693695946015 4.966822976626124, -6.052700406277431 4.96700354478745, -6.052493355133085 4.967011284065094))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-14,,204.693,53.355,258.047,102.346,20.808,,123.155,0.0381999984383583,0.0538583624780782,0.0698248309687384,0.073874071186937,0.1008127542413972,0.1441750805321577,0.1550941670288306,0.1503846283146256,0.171540872709876,0.1754000037908554,0.1338730583697356,0.0701015180329213,-10.006002673439776,-16.63439597653849
SU33P2,33,P2,Sassandra,-6.052822299651173,4.966908579047572,"POLYGON ((-6.052722129240597 4.967002732810078, -6.0527154189029995 4.9668221646454525, -6.0529224700255675 4.9668144252612025, -6.0529291804220655 4.966994993457272, -6.052722129240597 4.967002732810078))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-14,,215.726,85.32,301.046,107.862,33.275,,141.138,0.0372651611697531,0.0517644804142402,0.0669885848409272,0.0695638832218907,0.0999522137073276,0.1373283632188477,0.1521619230991124,0.1500984663857714,0.1702641376771756,0.1877398646517547,0.1221614993245577,0.0640868832511126,-10.403940833217456,-15.988223507713345
SU33P3,33,P3,Sassandra,-6.053051000701212,4.966900030386404,"POLYGON ((-6.052950830304614 4.966994184203843, -6.052944119901957 4.966813616004485, -6.053151171061629 4.9668058765451, -6.053157881523183 4.966986444775899, -6.052950830304614 4.966994184203843))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-14,,206.52,11.962,218.481,103.259,4.665,,107.925,0.0357000008225441,0.0552689188279564,0.0738786320371956,0.0791724656796636,0.1057126684982732,0.1516364060745046,0.1651245800123827,0.1615819269539536,0.1833421405329293,0.2083999961614608,0.1315480581723858,0.0660089553849822,-9.199123877986295,-15.287776842638069
SU33P4,33,P4,Sassandra,-6.053284489525213,4.966891302678066,"POLYGON ((-6.053184319142885 4.966985456551591, -6.053177608673811 4.966804888316777, -6.053384659871359 4.9667971487806835, -6.053391370399332 4.966977717046938, -6.053184319142885 4.966985456551591))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-14,,272.348,46.712,319.06,136.173,18.218,,154.392,0.0356787349981597,0.0445405070100152,0.0572574679327161,0.0579025318319536,0.0936048927689403,0.1428545150953002,0.1606014397828387,0.1552989031443615,0.1844863277447374,0.2085822746346268,0.1313805075071531,0.0655241377054387,-9.01671365711042,-15.941114861268714
SU33P5,33,P5,Sassandra,-6.05351355563227,4.96688274020641,"POLYGON ((-6.053413385263946 4.9669768941349535, -6.05340667472971 4.966796325865355, -6.053613725964414 4.966788586254011, -6.0536204365575506 4.966969154555042, -6.053413385263946 4.9669768941349535))",Palétuvier rouge (Rhizophora mangle),2025-04-14,,135.318,1.124,136.442,67.66,0.439,,68.098,0.0315000005066394,0.0429131756473735,0.0560537997406681,0.0539171453817067,0.0907417238513762,0.1502494899732237,0.1674657978520199,0.1570302358752972,0.1855624099136204,0.2443999946117401,0.1200355561638905,0.0587962839746143,-8.41906667476535,-16.762774651436317
SU34P1,34,P1,Sassandra,-6.0481830030536345,4.970259523249758,"POLYGON ((-6.048117627071141 4.970380595393227, -6.048054372931452 4.970211404609874, -6.048248378995552 4.970138451096837, -6.048311633199961 4.970307641887221, -6.048117627071141 4.970380595393227))",Palétuvier rouge (Rhizophora mangle),2025-04-14,,58.796,27.859,86.655,29.398,10.865,,40.263,0.0304000005125999,0.0297972858394476,0.0506090759896089,0.0313732825895807,0.0952889727992562,0.2294943984582122,0.2633723536722734,0.2679209527674117,0.2964367235586539,0.2786999940872192,0.1211498716278941,0.05642926124532,-7.744235976305659,-14.69275175916026
SU34P2,34,P2,Sassandra,-6.048395963629053,4.970179442098011,"POLYGON ((-6.048330587689607 4.9703005142907974, -6.0482673334788775 4.970131323499727, -6.04846133952793 4.970058369895774, -6.048524593803375 4.970227560693872, -6.048330587689607 4.9703005142907974))",Palétuvier rouge (Rhizophora mangle),2025-04-14,,157.153,72.626,229.777,78.574,28.324,,106.899,0.0304000005125999,0.0301956817094523,0.047250465164237,0.0327951733123867,0.0877821325536606,0.1961442815308647,0.2288891655676048,0.2441298857167249,0.2585211699539882,0.2786999940872192,0.1520038927313032,0.0838574933347108,-8.32948651880413,-14.370604283890394
SU34P3,34,P3,Sassandra,-6.048604335230584,4.970101086469697,"POLYGON ((-6.048538959333254 4.970222158710735, -6.048475705053018 4.9700529679121175, -6.048669711087346 4.96998001421921, -6.048732965432297 4.970149205024854, -6.048538959333254 4.970222158710735))",Palétuvier rouge (Rhizophora mangle),2025-04-14,,69.364,22.659,92.023,34.681,8.837,,43.518,0.0322440203446721,0.0375114503262076,0.0502224766425756,0.0483111960148285,0.0895143322412799,0.1589691231850348,0.1884998310739656,0.1869891412284437,0.2220399537968171,0.2820973770662927,0.1940859245283306,0.1189119593952044,-9.13895685824662,-15.884912065769964
SU34P4,34,P4,Sassandra,-6.048819606153845,4.970020136328053,"POLYGON ((-6.048754230300027 4.970141208618936, -6.048690975947985 4.969972017812524, -6.0488849819671 4.9698990640277225, -6.048948236383851 4.970068254841157, -6.048754230300027 4.970141208618936))",Palétuvier rouge (Rhizophora mangle),2025-04-14,,97.836,47.585,145.42,48.917,18.558,,67.475,0.0364948308126906,0.0459052544781717,0.0582965258066936,0.061499831613974,0.0977483906293824,0.1778505051666396,0.2062402514330411,0.1818986433289818,0.2355870371779142,0.275007970429073,0.2182757647487066,0.1306492374104968,-8.84733603055871,-15.25781952790035
SU34P5,34,P5,Sassandra,-6.049026003023841,4.969942523069822,"POLYGON ((-6.048960627211738 4.970063595408495, -6.0488973727908535 4.9698944045946085, -6.04909137879538 4.969821450721704, -6.049154633280972 4.969990641542611, -6.048960627211738 4.970063595408495))",Palétuvier rouge (Rhizophora mangle),2025-04-14,,68.472,29.209,97.681,34.237,11.391,,45.627,0.0399203397017919,0.0474266102127099,0.0621714412724062,0.0612590687791422,0.1039952538970668,0.1855616069067332,0.2176311058134345,0.2161296571967965,0.2537572945704904,0.2672743188375133,0.2273123683313191,0.1420349982772338,-8.065132775618462,-14.679167580162426
SU35P1,35,P1,Sassandra,-6.05396120859484,4.9667390053466365,"POLYGON ((-6.053865798737191 4.966838007668588, -6.053850201257754 4.966657992332365, -6.054056618414623 4.966640003002579, -6.054072215955552 4.9668200183670885, -6.053865798737191 4.966838007668588))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-16,,233.88,98.562,332.441,116.939,38.439,,155.379,0.033561929398533,0.0321840099429368,0.0531886633983521,0.0365835027028562,0.0992007596881558,0.2046705621677606,0.2293522837879088,0.2364912011775672,0.2550928977691583,0.2316982206808128,0.1285771561153044,0.0658936529859976,-8.356657517436028,-13.665232148592697
SU35P2,35,P2,Sassandra,-6.054188571245736,4.966719190586099,"POLYGON ((-6.054093161407234 4.96681819296296, -6.054077563860066 4.966638177595581, -6.054283981046375 4.966620188187133, -6.054299578655031 4.966800203582798, -6.054093161407234 4.96681819296296))",Palétuvier rouge (Rhizophora mangle),2025-04-16,,27.753,14.475,42.227,13.877,5.645,,19.522,0.0332291883600847,0.0322785113233751,0.050363959262365,0.0365911163925469,0.0919411136704148,0.1873424677855876,0.2122122652816087,0.2035898482411242,0.2374736859940635,0.2355086289081477,0.114042554309122,0.0563798636834684,-7.804149658661622,-14.643193346189424
SU35P3,35,P3,Sassandra,-6.054406485364139,4.966700199190886,"POLYGON ((-6.054311075543986 4.966799201620378, -6.054295477931904 4.966619186223135, -6.054501895146428 4.966601196739292, -6.05451749282 4.966781212164817, -6.054311075543986 4.966799201620378))",Palétuvier rouge (Rhizophora mangle),2025-04-16,,44.531,5.902,50.433,22.265,2.301,,24.567,0.0339431479295901,0.03599695466276,0.0527047377281433,0.04390879914278,0.091319630631638,0.1742797005801838,0.1941888295303141,0.1951252125493564,0.2170130264032916,0.2304016906648319,0.1246204749001868,0.0628436547964055,-9.7552056358711,-15.414452923531236
SU35P4,35,P4,Sassandra,-6.05463134701255,4.966680602231984,"POLYGON ((-6.054535937211333 4.9667796047157795, -6.05452033953227 4.9665995892877275, -6.054726756775902 4.966581599726088, -6.054742354516457 4.966761615182421, -6.054535937211333 4.9667796047157795))",Palétuvier rouge (Rhizophora mangle),2025-04-16,,449.117,9.702,458.818,224.558,3.784,,228.342,0.035300001502037,0.0391940629146076,0.0573672598055654,0.0528189144440886,0.0977370670291202,0.1593188326347672,0.1777539463039168,0.1790656466368803,0.2020991573124441,0.2223999947309494,0.1346474144421359,0.0690023750698697,-9.1153896405472,-15.885998087188016
SU35P5,35,P5,Sassandra,-6.054856208652778,4.966661005191811,"POLYGON ((-6.0547607988704994 4.966760007729906, -6.05474520112445 4.966579992271047, -6.054951618397193 4.966562002631613, -6.054967216204729 4.966742018118753, -6.0547607988704994 4.966760007729906))",Palétuvier rouge (Rhizophora mangle),2025-04-16,,341.302,9.671,350.973,170.653,3.772,,174.424,0.035300001502037,0.0431898393393017,0.0623248095145475,0.0592773920374588,0.1002505522577768,0.1631641025188916,0.1763340428812235,0.1777481800237013,0.1988891605145844,0.2223999947309494,0.1324270954205766,0.0672622344296529,-7.933130264042338,-15.10378583128974
SU36P1,36,P1,Sassandra,-6.055004894672168,4.967229083737502,"POLYGON ((-6.054891522857968 4.967306733829308, -6.0549124771321035 4.967127266168628, -6.055118266457259 4.967151433617957, -6.055097312230421 4.967330901317756, -6.054891522857968 4.967306733829308))",Palétuvier rouge (Rhizophora mangle),2025-04-19,,34.349,18.887,53.235,17.175,7.366,,24.54,0.0310454231402757,0.0297961016659135,0.0504239823479773,0.0320171193267076,0.0991832196901915,0.2368901685006537,0.264355336331715,0.2632708470700151,0.2893905065322326,0.2400915274680671,0.111345169017628,0.0472510158510531,-7.111567176129421,-14.615751894058866
SU36P2,36,P2,Sassandra,-6.05525380025624,4.967258314641432,"POLYGON ((-6.055140428438896 4.967335964790428, -6.055161382655824 4.967156497082435, -6.055367172044478 4.967180664464699, -6.055346217874849 4.967360132211807, -6.055140428438896 4.967335964790428))",Palétuvier rouge (Rhizophora mangle),2025-04-19,,50.155,26.864,77.02,25.078,10.478,,35.555,0.0307020302105524,0.0296302877127014,0.0499903555902732,0.0325049921246198,0.0959296103963997,0.2241606548831951,0.2532263842305758,0.249263452041371,0.2810178418752506,0.2450456846940336,0.11146336940768,0.0485168353492132,-7.041021121761052,-14.078736395363784
SU36P3,36,P3,Sassandra,-6.055477125886919,4.967284541417278,"POLYGON ((-6.055363754066756 4.967362191617584, -6.055384708232355 4.967182723867146, -6.055590497677974 4.967206891189236, -6.055569543559677 4.967386358978789, -6.055363754066756 4.967362191617584))",Palétuvier rouge (Rhizophora mangle),2025-04-19,,32.41,15.619,48.029,16.204,6.091,,22.296,0.0303470388404684,0.0302422167922412,0.0508886631200004,0.0331117602257458,0.0979081232813005,0.2155283387063319,0.2421967814693797,0.2394886612261813,0.2668113411229273,0.2529501658052761,0.11372969576903,0.0522840113241962,-7.165543511494823,-14.282050545124536
SU36P4,36,P4,Sassandra,-6.055671414663933,4.967307358122224,"POLYGON ((-6.055558042841318 4.9673850083671685, -6.055578996962259 4.967205540579801, -6.055784786457438 4.967229707849541, -6.055763832383796 4.9674091756760195, -6.055558042841318 4.9673850083671685))",Palétuvier rouge (Rhizophora mangle),2025-04-19,,42.466,18.864,61.33,21.233,7.358,,28.589,0.0298436551737755,0.0321710665305279,0.0534848562314123,0.0352379867205059,0.1003235212374358,0.2170478039737885,0.2437692016312717,0.2408275815789066,0.2668464412745687,0.2657147181518187,0.1175408636719341,0.0543080376186951,-7.527359425277401,-13.105116588463035
SU36P5,36,P5,Sassandra,-6.055894304785608,4.967333533617674,"POLYGON ((-6.055780932960184 4.96741118391383, -6.0558018870298955 4.967231716084102, -6.056007676581925 4.9672558832937845, -6.055986722559513 4.967435351162617, -6.055780932960184 4.96741118391383))",Palétuvier rouge (Rhizophora mangle),2025-04-19,,20.655,7.749,28.403,10.327,3.021,,13.349,0.0299315258986869,0.032395169276239,0.055848305284093,0.0376252537561675,0.106653560533867,0.2229294893726454,0.2489476319591878,0.2429569498335911,0.2725711855595394,0.2665494920843738,0.1215920342795424,0.0556550001883405,-6.37702816448577,-13.208675692018463
SU37P1,37,P1,Sassandra,-6.055184923746804,4.966740168427764,"POLYGON ((-6.05509225846802 4.966841759254166, -6.055071741527673 4.9666622407471115, -6.055277588986936 4.966638577580327, -6.0552981059899516 4.966818096113789, -6.05509225846802 4.966841759254166))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-19,,315.345,47.467,362.813,157.673,18.513,,176.185,0.035405083748875,0.0389318651156657,0.0531946618204652,0.0489353384601615,0.0918944909032118,0.1524812662500446,0.1750238141265966,0.1685050848555767,0.1961340674278089,0.2266594952951043,0.1137527959010863,0.0539307617219322,-7.832685823654283,-15.14724420594338
SU37P2,37,P2,Sassandra,-6.05541927352647,4.9667132287540285,"POLYGON ((-6.055326608270384 4.966814819637097, -6.055306091258692 4.966635301099981, -6.055511938743904 4.96661163784993, -6.055532455818266 4.966791156413452, -6.055326608270384 4.966814819637097))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-19,,400.489,75.625,476.115,200.245,29.494,,229.739,0.0363005069159381,0.033390432000034,0.050222946815098,0.0431569005117438,0.0882540224758777,0.1549749383852706,0.1701519958529807,0.1761784940503796,0.1894662091153643,0.2239284547050558,0.1163230322358166,0.0555525819639297,-8.68637417078519,-15.23157636728756
SU37P3,37,P3,Sassandra,-6.055640115034586,4.966687841839707,"POLYGON ((-6.055547449799891 4.966789432776171, -6.055526932720964 4.966609914210728, -6.055732780230627 4.96658625088221, -6.055753297372224 4.966765769474058, -6.055547449799891 4.966789432776171))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-19,,160.764,7.21,167.973,80.383,2.811,,83.195,0.0351594428923753,0.0330738358145972,0.0502348016540596,0.0408087215156852,0.0914176131183065,0.1648334472942514,0.1922883099665791,0.1897730737243236,0.2166934742652996,0.2271282843343289,0.11571117510087,0.0569869599428901,-7.4536225564497105,-14.525073591566963
SU37P4,37,P4,Sassandra,-6.055860082308126,4.966662555342644,"POLYGON ((-6.0557674170947395 4.966764146332294, -6.055746899948845 4.966584627738634, -6.055952747482862 4.966560964331963, -6.055973264691423 4.966740482952024, -6.0557674170947395 4.966764146332294))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-19,,100.336,20.376,120.714,50.168,7.947,,58.114,0.0351000018417835,0.0309767349593202,0.0510023692638539,0.0332755503747391,0.0972506761828251,0.2023616739487284,0.2257837539195207,0.2295253816015021,0.2499473775199625,0.2273000031709671,0.1104161607293812,0.0508044856031584,-7.933982133342655,-15.000940784075532
SU37P5,37,P5,Sassandra,-6.0560809237964,4.966637168268588,"POLYGON ((-6.055988258604409 4.966738759311633, -6.055967741391284 4.966559240689649, -6.0561735889497434 4.966535577204517, -6.056194106225536 4.966715095852897, -6.055988258604409 4.966738759311633))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-19,,133.542,34.053,167.597,66.772,13.281,,80.053,0.0352474592184111,0.0348499997013832,0.0538855921003525,0.0423250853825928,0.0970086421375557,0.1876432216899879,0.2056208493977279,0.1997300018445919,0.2255981353379912,0.2271402565351987,0.1154824554541353,0.0567350018674791,-7.739466085540842,-15.266846601538523
SU38P1,38,P1,Sassandra,-6.056562177117323,4.966619991456319,"POLYGON ((-6.056496220938961 4.966740747666609, -6.056433779063503 4.966571252336463, -6.056628133255116 4.966499235236359, -6.056690575195312 4.966668730573888, -6.056496220938961 4.966740747666609))",Palétuvier rouge (Rhizophora mangle),2025-04-19,,43.159,8.283,51.443,21.579,3.231,,24.81,0.0362999998033046,0.0336467801009194,0.0497291531255942,0.0409154240041971,0.0907990665253946,0.1688405955873303,0.1888136412001262,0.1804445772605427,0.2116480494833598,0.2259999960660934,0.1353327959965346,0.0714914409538446,-7.591011638217995,-16.45701107913516
SU38P2,38,P2,Sassandra,-6.056768949253859,4.966543372907939,"POLYGON ((-6.0567029931168745 4.966664129166112, -6.056640551172545 4.96649463382811, -6.0568349053502795 4.966422616640096, -6.056897347359343 4.966592111985481, -6.0567029931168745 4.966664129166112))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-19,,24.846,13.155,38.002,12.423,5.131,,17.554,0.0386150850772352,0.0365108479130066,0.0491261870552927,0.0463688982398075,0.0867905073309853,0.1398000828290389,0.1549649971268944,0.1493228791376291,0.1780500859274702,0.1910342362472566,0.1590608496408341,0.0904441537619647,-7.485081820006084,-16.85340266692606
SU38P3,38,P3,Sassandra,-6.056980769094791,4.966464883851202,"POLYGON ((-6.05691481300019 4.966585640158427, -6.056852370985311 4.966416144812377, -6.05704672514883 4.9663441275343105, -6.05710916722844 4.966513622887739, -6.05691481300019 4.966585640158427))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-19,,13.753,7.666,21.418,6.876,2.989,,9.866,0.0392000004649162,0.0387414909842456,0.0507090595897025,0.0500773076065812,0.088328111465708,0.1319742564121411,0.1486708690537728,0.1407791691170619,0.1700135425275711,0.1821999996900558,0.1566519870357327,0.0922745975534053,-8.73499920541036,-16.652193988846456
SU38P4,38,P4,Sassandra,-6.057190829127552,4.966387046782265,"POLYGON ((-6.057124873074984 4.966507803138132, -6.057062430990143 4.9663383077841035, -6.057256785139562 4.966266290416735, -6.057319227289131 4.966435785778142, -6.057124873074984 4.966507803138132))",Palétuvier blanc (Laguncularia racemosa),2025-04-19,,50.26,24.405,74.665,25.13,9.518,,34.648,0.0393362104098506,0.0409807114501037,0.0542469550233,0.0508720806646972,0.0937843484750455,0.1373515250050981,0.1503584588769123,0.1484489009011215,0.1688814750555808,0.1797871398794671,0.1246791868935482,0.0694511014772752,-11.56391316856184,-18.60748973722923
SU38P5,38,P5,Sassandra,-6.057404177089061,4.966307991277338,"POLYGON ((-6.05733822107918 4.966428747682602, -6.057275778923286 4.966259252320473, -6.0574701330583824 4.9661872348624065, -6.057532575279004 4.966356730231915, -6.05733822107918 4.966428747682602))",Palétuvier rouge (Rhizophora mangle),2025-04-19,,30.069,14.813,44.882,15.035,5.777,,20.812,0.0402821193970108,0.0481581356250128,0.0609220341226812,0.0611944063708691,0.0955344908444558,0.1335268643447908,0.1464020375351784,0.1368986436244794,0.1620038191266989,0.1754468634977179,0.1003359330912768,0.0551111873112997,-11.601670735509366,-19.542579643125038
SU39P1,39,P1,Sassandra,-6.057777928605399,4.966936663800794,"POLYGON ((-6.05767298605926 4.966847891243811, -6.057851013943936 4.966820108741928, -6.057882871177078 4.967025436358928, -6.057704843228349 4.9670532188373135, -6.05767298605926 4.966847891243811))",Palétuvier rouge (Rhizophora mangle),2025-04-22,,24.622,12.856,37.477,12.311,5.014,,17.324,0.0321153464505659,0.0322240308621304,0.0427814503632247,0.0371892074905147,0.0738574183195779,0.1281618036794622,0.1449663568520525,0.1367087715240996,0.1662005878620566,0.1866467109367779,0.131640474030883,0.065263827468,-7.720455693829393,-15.092071252441084
SU39P2,39,P2,Sassandra,-6.057811453163079,4.967152738000202,"POLYGON ((-6.0577065105921255 4.967063965426078, -6.057884538544207 4.967036182948922, -6.057916395759575 4.9672415105754775, -6.057738367743437 4.967269293029131, -6.0577065105921255 4.967063965426078))",Palétuvier rouge (Rhizophora mangle),2025-04-22,,5.468,3.471,8.939,2.735,1.354,,4.088,0.0317761424059038,0.0319499146231086,0.045460152211276,0.0361966157896214,0.0826490692630435,0.1504824015669613,0.166707612309359,0.1576705602976271,0.189106093924461,0.1915086268017134,0.1274923852403756,0.0644054145579007,-7.856788387974454,-14.785127989417234
SU39P3,39,P3,Sassandra,-6.0578458866109335,4.9673746703611785,"POLYGON ((-6.057740944014491 4.967285897769444, -6.057918972035811 4.967258115317695, -6.0579508292329205 4.967463442954057, -6.057772801147545 4.967491225382314, -6.057740944014491 4.967285897769444))",Palétuvier rouge (Rhizophora mangle),2025-04-22,,3.831,2.31,6.141,1.915,0.9,,2.816,0.0321809276828408,0.033525569614353,0.0562081860150465,0.0385989032339949,0.1024335868499449,0.1994938365014796,0.2195270028798389,0.2234020248872821,0.240194600078627,0.2366489495531918,0.1266969619609635,0.0621689464378206,-7.994182366702251,-14.077033741963868
