longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,VV,VH,total_carbon_stock
-6.05463134701255,4.966680602231984,0.0391940629146076,0.0573672598055654,0.0528189144440886,0.0977370670291202,0.1593188326347672,0.1777539463039168,0.1790656466368803,0.2020991573124441,0.1346474144421359,0.0690023750698697,-9.1153896405472,-15.885998087188016,228.342
-6.04722667287079,4.967646655897652,0.0376839522410788,0.0492809122472346,0.0474524486029671,0.0794937500063128,0.1323870763157469,0.1488780388231011,0.1459253380213536,0.1691624140492766,0.1408489881259565,0.0700254240199117,-9.040467072879595,-16.464422900673114,898.932
-6.052899606439433,4.969308481571499,0.0275343218865662,0.048286525377909,0.0289947461573628,0.0918568649471311,0.2423021208431761,0.2782104308322323,0.2743869528679524,0.3023719511042206,0.1116476273258863,0.0479294909985136,-6.961820286579265,-13.601194190795928,25.162
-6.053530304741536,4.967826783644329,0.0298271572671187,0.0493445853228395,0.0313285110051887,0.0970046532209552,0.230362687833519,0.2640993145314974,0.2560340104444984,0.290100420590383,0.1139466139391796,0.0514463629264718,-6.8156956395231445,-13.789909023732369,25.747
-6.052593525557639,4.96691713035754,0.0538583624780782,0.0698248309687384,0.073874071186937,0.1008127542413972,0.1441750805321577,0.1550941670288306,0.1503846283146256,0.171540872709876,0.1338730583697356,0.0701015180329213,-10.006002673439776,-16.63439597653849,123.155
-6.05541927352647,4.9667132287540285,0.033390432000034,0.050222946815098,0.0431569005117438,0.0882540224758777,0.1549749383852706,0.1701519958529807,0.1761784940503796,0.1894662091153643,0.1163230322358166,0.0555525819639297,-8.68637417078519,-15.23157636728756,229.739
-6.055860082308126,4.966662555342644,0.0309767349593202,0.0510023692638539,0.0332755503747391,0.0972506761828251,0.2023616739487284,0.2257837539195207,0.2295253816015021,0.2499473775199625,0.1104161607293812,0.0508044856031584,-7.933982133342655,-15.000940784075532,58.114
-5.580019308007638,5.104330597421325,0.0526965284573385,0.0712630825778067,0.0601933105840055,0.1018574112974214,0.2481560545210915,0.3060905151605405,0.3084223555822074,0.3321156704910321,0.1335098246817463,0.0704715497394318,-6.877348077640321,-14.702143767854048,699.127
-6.04676956331842,4.967658350497413,0.0363000009407978,0.0548316371722733,0.0461974552341999,0.0897357932736653,0.1550451263570502,0.1771184891411771,0.181923325672,0.2019428322889523,0.1389474962933575,0.068900847290915,-9.654755132893303,-13.274409055634257,1754.553
-6.038449372343418,4.969323256735118,0.0320653425260358,0.0488870670343493,0.0381894331277424,0.0895518180571767,0.17415173530629,0.198190283266448,0.1972135254516505,0.2238306858886226,0.1396027017677626,0.0724340659689822,-9.758830622205824,-15.288759696077982,82.401
-6.055640115034586,4.966687841839707,0.0330738358145972,0.0502348016540596,0.0408087215156852,0.0914176131183065,0.1648334472942514,0.1922883099665791,0.1897730737243236,0.2166934742652996,0.11571117510087,0.0569869599428901,-7.4536225564497105,-14.525073591566963,83.195
-6.047725013608833,4.969887847258018,0.0353050796373429,0.0518990684644485,0.0427733278919285,0.0946472502557228,0.1901187939627709,0.2209772246303849,0.2228081267860156,0.2483961991997314,0.164611685273508,0.0955524128135435,-9.387143408667912,-15.94243815332516,553.684
-6.058836612003163,4.967376002170635,0.0334690354903135,0.0553496624902521,0.0374095598787271,0.100987310626886,0.2031020304903564,0.2189660745022059,0.2175270760977127,0.2392345180013256,0.125439003059505,0.0589761427286917,-6.4781692352334,-13.973754549407431,16.764
-6.037773596142816,4.9704616808410655,0.0298601352449229,0.045727871921593,0.0320794772658799,0.0897908773638207,0.2090472137127575,0.2422826847413907,0.2300584449533474,0.2648534679130928,0.1225418080261128,0.0563287159012681,-8.566958729241229,-13.770702599539618,29.759
-6.046196994247849,4.969359418923536,0.0352067790878147,0.0489921190286592,0.0417605091296767,0.0826159301324416,0.1429665243221541,0.1573016145219237,0.1822733898536633,0.1849391489210775,0.1586408424680516,0.0893314385060536,-9.885998199113306,-15.325082813278785,741.961
-6.0383618477788135,4.968456991450535,0.0380446521694975,0.0608817488271331,0.0474721993966398,0.0989889634776297,0.1858548349582278,0.2149985156991283,0.206428946797532,0.2383179128903686,0.1281555581629175,0.065810610620852,-9.168497100033964,-15.109300072375976,367.774
-6.093695382577887,4.96424335421746,0.6368060900172607,0.6014923777071959,0.574476823992334,0.6109672541243172,0.6059478097256469,0.6134396810620367,0.6284632910730068,0.6056923139619746,0.5199088109830512,0.4633973746382444,-8.553870589745493,-15.671830623702776,792.595
-6.038113557802707,4.968906016256983,0.0364469577379631,0.0583556220974593,0.0455085799910462,0.0945161032228276,0.1863647091469317,0.2156192694089217,0.2141802212442267,0.2370394292088353,0.12596711722956,0.0650011825478389,-7.899409461352589,-14.555368987210722,3217.162
-6.052523843778961,4.967383579539417,0.0379945854995204,0.0538857868303704,0.0420478850369879,0.0943098147659737,0.1788691195285865,0.2068765661639812,0.1923013547602442,0.2250319779322636,0.1023491519848404,0.047603553589654,-9.451406503946725,-16.238055317494528,3.466
-6.044526178468746,4.967883254124783,0.0397630509178517,0.0636075007902868,0.0492158480241137,0.0984710168724848,0.1897354608243804,0.2204122877474558,0.2196986431918911,0.2422699596417152,0.1340251687345868,0.0691411877524549,-7.636539252207867,-14.224749295520848,5986.912
-6.059662532273704,4.968371349880286,0.0316698900040829,0.057096013497558,0.0333828672441236,0.108250891149954,0.2198060196749328,0.237581424686846,0.2344746398435395,0.2589330867349949,0.1179211177532201,0.0523988129041829,-8.197213702201607,-14.87865196628039,9.651
